year,month,flow,country_code,country_en,country_th,quantity,value_usd,value_baht,acc_value_usd,acc_value_baht
2022,1,import,CN,CHINA,จีน,57.0,405913.4993,13698647.0,405913.4993,13698647.0
2022,1,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,2.0,793.0318,26763.0,793.0318,26763.0
2022,2,import,CN,CHINA,จีน,613.0,1595444.764,53041678.0,2001358.2633,66740325.0
2022,2,import,US,U.S.A.,สหรัฐอเมริกา,18.0,141259.2004,4696261.0,141259.2004,4696261.0
2022,2,import,DE,GERMANY,เยอรมนี,7.0,26228.6551,871990.0,26228.6551,871990.0
2022,2,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,10867.1497,361286.0,10867.1497,361286.0
2022,2,import,AU,AUSTRALIA,ออสเตรเลีย,1.0,543.1078,18056.0,543.1078,18056.0
2022,2,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,3,import,CN,CHINA,จีน,1039.0,939338.7579,30420016.0,2940697.0212,97160341.0
2022,3,import,KR,S. KOREA,เกาหลีใต้,10.0,21806.4506,706191.0,21806.4506,706191.0
2022,3,import,US,U.S.A.,สหรัฐอเมริกา,1.0,719.0168,23285.0,141978.2172,4719546.0
2022,3,import,JP,JAPAN,ญี่ปุ่น,2.0,369.3742,11962.0,369.3742,11962.0
2022,3,import,AU,AUSTRALIA,ออสเตรเลีย,0.0,0.0,0.0,543.1078,18056.0
2022,3,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,26228.6551,871990.0
2022,3,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,3,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,10867.1497,361286.0
2022,4,import,CN,CHINA,จีน,333.0,183986.4336,6195044.0,3124683.4548,103355385.0
2022,4,import,KR,S. KOREA,เกาหลีใต้,2.0,4548.6053,153157.0,26355.0559,859348.0
2022,4,import,TW,TAIWAN,ไต้หวัน,1.0,1485.8692,50031.0,1485.8692,50031.0
2022,4,import,US,U.S.A.,สหรัฐอเมริกา,1.0,1187.2164,39975.0,143165.4336,4759521.0
2022,4,import,JP,JAPAN,ญี่ปุ่น,2.0,1063.045,35794.0,1432.4192,47756.0
2022,4,import,AU,AUSTRALIA,ออสเตรเลีย,0.0,0.0,0.0,543.1078,18056.0
2022,4,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,26228.6551,871990.0
2022,4,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,4,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,10867.1497,361286.0
2022,5,import,CN,CHINA,จีน,2033.0,2158707.3835,73227456.0,5283390.8383,176582841.0
2022,5,import,SG,SINGAPORE,สิงคโปร์,2.0,506.4575,17180.0,506.4575,17180.0
2022,5,import,AU,AUSTRALIA,ออสเตรเลีย,1.0,357.9399,12142.0,901.0477,30198.0
2022,5,import,US,U.S.A.,สหรัฐอเมริกา,0.0,0.0,0.0,143165.4336,4759521.0
2022,5,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,26355.0559,859348.0
2022,5,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,26228.6551,871990.0
2022,5,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,10867.1497,361286.0
2022,5,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,1432.4192,47756.0
2022,5,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,5,import,TW,TAIWAN,ไต้หวัน,0.0,0.0,0.0,1485.8692,50031.0
2022,6,import,CN,CHINA,จีน,1255.0,1425256.8944,49305337.0,6708647.7327,225888178.0
2022,6,import,US,U.S.A.,สหรัฐอเมริกา,3.0,20697.5198,716010.0,163862.9534,5475531.0
2022,6,import,DE,GERMANY,เยอรมนี,2.0,17322.6861,599261.0,43551.3412,1471251.0
2022,6,import,AU,AUSTRALIA,ออสเตรเลีย,0.0,0.0,0.0,901.0477,30198.0
2022,6,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,26355.0559,859348.0
2022,6,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,6,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,10867.1497,361286.0
2022,6,import,SG,SINGAPORE,สิงคโปร์,0.0,0.0,0.0,506.4575,17180.0
2022,6,import,TW,TAIWAN,ไต้หวัน,0.0,0.0,0.0,1485.8692,50031.0
2022,6,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,1432.4192,47756.0
2022,7,import,CN,CHINA,จีน,2432.0,2677338.1386,95060497.0,9385985.8713,320948675.0
2022,7,import,TW,TAIWAN,ไต้หวัน,2.0,2621.5019,93078.0,4107.3711,143109.0
2022,7,import,AU,AUSTRALIA,ออสเตรเลีย,0.0,0.0,0.0,901.0477,30198.0
2022,7,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,10867.1497,361286.0
2022,7,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,1432.4192,47756.0
2022,7,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,7,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,43551.3412,1471251.0
2022,7,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,26355.0559,859348.0
2022,7,import,SG,SINGAPORE,สิงคโปร์,0.0,0.0,0.0,506.4575,17180.0
2022,7,import,US,U.S.A.,สหรัฐอเมริกา,0.0,0.0,0.0,163862.9534,5475531.0
2022,8,import,CN,CHINA,จีน,3053.0,3134828.3796,115569210.0,12520814.2509,436517885.0
2022,8,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,23532.7753,867564.0,34399.925,1228850.0
2022,8,import,IL,ISRAEL,อิสราเอล,2.0,18186.3062,670460.0,18186.3062,670460.0
2022,8,import,IN,INDIA,อินเดีย,2.0,17500.0136,645159.0,17500.0136,645159.0
2022,8,import,ZA,SOUTH AFRICA,แอฟริกาใต้,1.0,15891.033,585842.0,15891.033,585842.0
2022,8,import,ID,INDONESIA,อินโดนีเซีย,1.0,327.6714,12080.0,327.6714,12080.0
2022,8,import,FR,FRANCE,ฝรั่งเศส,1.0,224.813,8288.0,224.813,8288.0
2022,8,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,8,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,43551.3412,1471251.0
2022,8,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,1432.4192,47756.0
2022,9,import,ES,SPAIN,สเปน,4.0,2983881.2627,107642323.0,2983881.2627,107642323.0
2022,9,import,CN,CHINA,จีน,2991.0,2817310.9061,101633364.0,15338125.157,538151249.0
2022,9,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,287.6262,10376.0,34687.5512,1239226.0
2022,9,import,US,U.S.A.,สหรัฐอเมริกา,2.0,274.265,9894.0,164137.2184,5485425.0
2022,9,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,9,import,ID,INDONESIA,อินโดนีเซีย,0.0,0.0,0.0,327.6714,12080.0
2022,9,import,FR,FRANCE,ฝรั่งเศส,0.0,0.0,0.0,224.813,8288.0
2022,9,import,IL,ISRAEL,อิสราเอล,0.0,0.0,0.0,18186.3062,670460.0
2022,9,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,43551.3412,1471251.0
2022,9,import,IN,INDIA,อินเดีย,0.0,0.0,0.0,17500.0136,645159.0
2022,10,import,CN,CHINA,จีน,2370.0,1969987.3232,73350114.0,17308112.4802,611501363.0
2022,10,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,743.2494,27674.0,35430.8006,1266900.0
2022,10,import,SG,SINGAPORE,สิงคโปร์,1.0,232.1009,8642.0,738.5584,25822.0
2022,10,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,10,import,ID,INDONESIA,อินโดนีเซีย,0.0,0.0,0.0,327.6714,12080.0
2022,10,import,ES,SPAIN,สเปน,0.0,0.0,0.0,2983881.2627,107642323.0
2022,10,import,IL,ISRAEL,อิสราเอล,0.0,0.0,0.0,18186.3062,670460.0
2022,10,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,43551.3412,1471251.0
2022,10,import,FR,FRANCE,ฝรั่งเศส,0.0,0.0,0.0,224.813,8288.0
2022,10,import,IN,INDIA,อินเดีย,0.0,0.0,0.0,17500.0136,645159.0
2022,11,import,AT,AUSTRIA,ออสเตรีย,2.0,10909179.409,418437940.0,10909179.409,418437940.0
2022,11,import,CN,CHINA,จีน,4047.0,3215699.7119,123342986.0,20523812.1921,734844349.0
2022,11,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,3.0,91851.4463,3523100.0,127282.2469,4790000.0
2022,11,import,TR,TURKIYE,ตุรกี,1.0,1513.3289,58046.0,1513.3289,58046.0
2022,11,import,US,U.S.A.,สหรัฐอเมริกา,3.0,1478.1067,56695.0,165615.3251,5542120.0
2022,11,import,CA,CANADA,แคนาดา,1.0,69.9751,2684.0,69.9751,2684.0
2022,11,import,FR,FRANCE,ฝรั่งเศส,0.0,0.0,0.0,224.813,8288.0
2022,11,import,ID,INDONESIA,อินโดนีเซีย,0.0,0.0,0.0,327.6714,12080.0
2022,11,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,11,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,43551.3412,1471251.0
2022,12,import,CN,CHINA,จีน,3188.0,2803888.8351,101430959.0,23327701.0272,836275308.0
2022,12,import,CA,CANADA,แคนาดา,1.0,175095.6597,6334103.0,175165.6348,6336787.0
2022,12,import,NO,NORWAY,นอร์เวย์,1.0,95503.0394,3454832.0,95503.0394,3454832.0
2022,12,import,US,U.S.A.,สหรัฐอเมริกา,1.0,14704.2579,531928.0,180319.583,6074048.0
2022,12,import,TH,THAILAND,ไทย,1.0,1517.2868,54888.0,1517.2868,54888.0
2022,12,import,GB,UNITED KINGDOM,สหราชอาณาจักร,1.0,143.2753,5183.0,143.2753,5183.0
2022,12,import,HK,HONG KONG,ฮ่องกง,1.0,128.5415,4650.0,128.5415,4650.0
2022,12,import,FR,FRANCE,ฝรั่งเศส,0.0,0.0,0.0,224.813,8288.0
2022,12,import,CZ,CZECH REPUBLIC,สาธารณรัฐเช็ก,0.0,0.0,0.0,793.0318,26763.0
2022,12,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,43551.3412,1471251.0
2023,1,import,CN,CHINA,จีน,2267.0,2219390.7152,77675124.0,2219390.7152,77675124.0
2023,1,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,13295.3792,465317.0,13295.3792,465317.0
2023,1,import,CA,CANADA,แคนาดา,1.0,12549.5165,439213.0,12549.5165,439213.0
2023,1,import,NO,NORWAY,นอร์เวย์,1.0,8248.9771,288701.0,8248.9771,288701.0
2023,1,import,HK,HONG KONG,ฮ่องกง,1.0,513.9092,17986.0,513.9092,17986.0
2023,1,import,US,U.S.A.,สหรัฐอเมริกา,1.0,380.4745,13316.0,380.4745,13316.0
2023,1,import,MX,MEXICO,เม็กซิโก,1.0,215.867,7555.0,215.867,7555.0
2023,2,import,CN,CHINA,จีน,4091.0,3441928.7287,113769168.0,5661319.4439,191444292.0
2023,2,import,MY,MALAYSIA,มาเลเซีย,41.0,5898.1542,194957.0,5898.1542,194957.0
2023,2,import,US,U.S.A.,สหรัฐอเมริกา,1.0,792.3725,26191.0,1172.847,39507.0
2023,2,import,TH,THAILAND,ไทย,1.0,755.1908,24962.0,755.1908,24962.0
2023,2,import,NO,NORWAY,นอร์เวย์,0.0,0.0,0.0,8248.9771,288701.0
2023,2,import,HK,HONG KONG,ฮ่องกง,0.0,0.0,0.0,513.9092,17986.0
2023,2,import,CA,CANADA,แคนาดา,0.0,0.0,0.0,12549.5165,439213.0
2023,2,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,13295.3792,465317.0
2023,2,import,MX,MEXICO,เม็กซิโก,0.0,0.0,0.0,215.867,7555.0
2023,3,import,CN,CHINA,จีน,3106.0,3582370.283,123629031.0,9243689.7269,315073323.0
2023,3,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,33048.3275,1140511.0,46343.7067,1605828.0
2023,3,import,US,U.S.A.,สหรัฐอเมริกา,2.0,1751.6169,60449.0,2924.4639,99956.0
2023,3,import,DE,GERMANY,เยอรมนี,1.0,905.9298,31264.0,905.9298,31264.0
2023,3,import,HK,HONG KONG,ฮ่องกง,2.0,656.5557,22658.0,1170.4649,40644.0
2023,3,import,TH,THAILAND,ไทย,0.0,0.0,0.0,755.1908,24962.0
2023,3,import,NO,NORWAY,นอร์เวย์,0.0,0.0,0.0,8248.9771,288701.0
2023,3,import,CA,CANADA,แคนาดา,0.0,0.0,0.0,12549.5165,439213.0
2023,3,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,5898.1542,194957.0
2023,3,import,MX,MEXICO,เม็กซิโก,0.0,0.0,0.0,215.867,7555.0
2023,4,import,CN,CHINA,จีน,5373.0,8250241.7329,283618560.0,17493931.4598,598691883.0
2023,4,import,IL,ISRAEL,อิสราเอล,3.0,515119.6149,17708267.0,515119.6149,17708267.0
2023,4,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,33497.2511,1151535.0,79840.9578,2757363.0
2023,4,import,TH,THAILAND,ไทย,2.0,4746.313,163164.0,5501.5038,188126.0
2023,4,import,US,U.S.A.,สหรัฐอเมริกา,2.0,1925.2988,66186.0,4849.7627,166142.0
2023,4,import,MY,MALAYSIA,มาเลเซีย,1.0,247.3747,8504.0,6145.5289,203461.0
2023,4,import,CA,CANADA,แคนาดา,0.0,0.0,0.0,12549.5165,439213.0
2023,4,import,MX,MEXICO,เม็กซิโก,0.0,0.0,0.0,215.867,7555.0
2023,4,import,HK,HONG KONG,ฮ่องกง,0.0,0.0,0.0,1170.4649,40644.0
2023,4,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,905.9298,31264.0
2023,5,import,CN,CHINA,จีน,2420.0,4032991.2707,139292259.0,21526922.7305,737984142.0
2023,5,import,US,U.S.A.,สหรัฐอเมริกา,3.0,974254.7382,33649005.0,979104.5009,33815147.0
2023,5,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,2.0,33233.0579,1147810.0,113074.0157,3905173.0
2023,5,import,AU,AUSTRALIA,ออสเตรเลีย,2.0,12570.1108,434149.0,12570.1108,434149.0
2023,5,import,DE,GERMANY,เยอรมนี,1.0,1117.024,38580.0,2022.9538,69844.0
2023,5,import,SG,SINGAPORE,สิงคโปร์,2.0,757.7407,26171.0,757.7407,26171.0
2023,5,import,HK,HONG KONG,ฮ่องกง,1.0,94.3882,3260.0,1264.8531,43904.0
2023,5,import,MX,MEXICO,เม็กซิโก,0.0,0.0,0.0,215.867,7555.0
2023,5,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,6145.5289,203461.0
2023,5,import,NO,NORWAY,นอร์เวย์,0.0,0.0,0.0,8248.9771,288701.0
2023,6,import,CN,CHINA,จีน,2900.0,6674894.9959,231006101.0,28201817.7264,968990243.0
2023,6,import,KR,S. KOREA,เกาหลีใต้,2.0,55624.7363,1925072.0,55624.7363,1925072.0
2023,6,import,US,U.S.A.,สหรัฐอเมริกา,1.0,587.5486,20334.0,979692.0495,33835481.0
2023,6,import,TH,THAILAND,ไทย,0.0,0.0,0.0,5501.5038,188126.0
2023,6,import,IL,ISRAEL,อิสราเอล,0.0,0.0,0.0,515119.6149,17708267.0
2023,6,import,NO,NORWAY,นอร์เวย์,0.0,0.0,0.0,8248.9771,288701.0
2023,6,import,CA,CANADA,แคนาดา,0.0,0.0,0.0,12549.5165,439213.0
2023,6,import,HK,HONG KONG,ฮ่องกง,0.0,0.0,0.0,1264.8531,43904.0
2023,6,import,AU,AUSTRALIA,ออสเตรเลีย,0.0,0.0,0.0,12570.1108,434149.0
2023,6,import,MX,MEXICO,เม็กซิโก,0.0,0.0,0.0,215.867,7555.0
2023,7,import,CN,CHINA,จีน,2485.0,3675316.6198,128424016.0,31877134.3462,1097414259.0
2023,7,import,KR,S. KOREA,เกาหลีใต้,558.0,39997.4529,1397603.0,95622.1892,3322675.0
2023,7,import,DE,GERMANY,เยอรมนี,2.0,11899.2168,415786.0,13922.1706,485630.0
2023,7,import,US,U.S.A.,สหรัฐอเมริกา,2.0,719.9869,25158.0,980412.0364,33860639.0
2023,7,import,AU,AUSTRALIA,ออสเตรเลีย,1.0,624.0001,21804.0,13194.1109,455953.0
2023,7,import,JP,JAPAN,ญี่ปุ่น,1.0,362.054,12651.0,362.054,12651.0
2023,7,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,2.0,337.2989,11786.0,113411.3146,3916959.0
2023,7,import,SG,SINGAPORE,สิงคโปร์,1.0,90.7496,3171.0,848.4903,29342.0
2023,7,import,HK,HONG KONG,ฮ่องกง,0.0,0.0,0.0,1264.8531,43904.0
2023,7,import,IL,ISRAEL,อิสราเอล,0.0,0.0,0.0,515119.6149,17708267.0
2023,8,import,CN,CHINA,จีน,3573.0,6864974.4724,236051461.0,38742108.8186,1333465720.0
2023,8,import,JP,JAPAN,ญี่ปุ่น,1.0,57947.413,1992516.0,58309.467,2005167.0
2023,8,import,US,U.S.A.,สหรัฐอเมริกา,1.0,366.4108,12599.0,980778.4472,33873238.0
2023,8,import,CA,CANADA,แคนาดา,0.0,0.0,0.0,12549.5165,439213.0
2023,8,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,95622.1892,3322675.0
2023,8,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,113411.3146,3916959.0
2023,8,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,13922.1706,485630.0
2023,8,import,HK,HONG KONG,ฮ่องกง,0.0,0.0,0.0,1264.8531,43904.0
2023,8,import,IL,ISRAEL,อิสราเอล,0.0,0.0,0.0,515119.6149,17708267.0
2023,8,import,MX,MEXICO,เม็กซิโก,0.0,0.0,0.0,215.867,7555.0
2023,9,import,CN,CHINA,จีน,5392.0,9747139.5296,344020416.0,48489248.3482,1677486136.0
2023,9,import,CA,CANADA,แคนาดา,1.0,7677.2585,270965.0,20226.775,710178.0
2023,9,import,US,U.S.A.,สหรัฐอเมริกา,1.0,520.4777,18370.0,981298.9249,33891608.0
2023,9,import,SG,SINGAPORE,สิงคโปร์,1.0,396.6624,14000.0,1245.1527,43342.0
2023,9,import,HK,HONG KONG,ฮ่องกง,2.0,231.5658,8173.0,1496.4189,52077.0
2023,9,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,58309.467,2005167.0
2023,9,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,95622.1892,3322675.0
2023,9,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,113411.3146,3916959.0
2023,9,import,MX,MEXICO,เม็กซิโก,0.0,0.0,0.0,215.867,7555.0
2023,9,import,IL,ISRAEL,อิสราเอล,0.0,0.0,0.0,515119.6149,17708267.0
2023,10,import,CN,CHINA,จีน,5905.0,11921383.5915,430304725.0,60410631.9397,2107790861.0
2023,10,import,JP,JAPAN,ญี่ปุ่น,1.0,53662.2044,1936948.0,111971.6714,3942115.0
2023,10,import,SG,SINGAPORE,สิงคโปร์,1.0,31437.6981,1134750.0,32682.8508,1178092.0
2023,10,import,VN,VIETNAM,เวียดนาม,6.0,14717.5801,531234.0,14717.5801,531234.0
2023,10,import,TH,THAILAND,ไทย,3.0,13560.0025,489451.0,19061.5063,677577.0
2023,10,import,US,U.S.A.,สหรัฐอเมริกา,3.0,9299.6298,335672.0,990598.5547,34227280.0
2023,10,import,TR,TURKIYE,ตุรกี,3.0,5478.1245,197734.0,5478.1245,197734.0
2023,10,import,ZA,SOUTH AFRICA,แอฟริกาใต้,1.0,1999.9889,72190.0,1999.9889,72190.0
2023,10,import,GB,UNITED KINGDOM,สหราชอาณาจักร,1.0,782.1816,28233.0,782.1816,28233.0
2023,10,import,HK,HONG KONG,ฮ่องกง,1.0,424.4332,15320.0,1920.8521,67397.0
2023,11,import,CN,CHINA,จีน,3874.0,7798714.5541,284738867.0,68209346.4938,2392529728.0
2023,11,import,SG,SINGAPORE,สิงคโปร์,1.0,63068.3082,2302687.0,95751.159,3480779.0
2023,11,import,GR,GREECE,กรีซ,2.0,43597.1899,1591777.0,43597.1899,1591777.0
2023,11,import,TH,THAILAND,ไทย,2.0,1394.5112,50915.0,20456.0175,728492.0
2023,11,import,US,U.S.A.,สหรัฐอเมริกา,1.0,1077.8943,39355.0,991676.449,34266635.0
2023,11,import,IL,ISRAEL,อิสราเอล,0.0,0.0,0.0,515119.6149,17708267.0
2023,11,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,13922.1706,485630.0
2023,11,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,113411.3146,3916959.0
2023,11,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,111971.6714,3942115.0
2023,11,import,GB,UNITED KINGDOM,สหราชอาณาจักร,0.0,0.0,0.0,782.1816,28233.0
2023,12,import,CN,CHINA,จีน,3596.0,3095067.0283,109343766.0,71304413.5221,2501873494.0
2023,12,import,JP,JAPAN,ญี่ปุ่น,1.0,52890.8753,1868550.0,164862.5467,5810665.0
2023,12,import,US,U.S.A.,สหรัฐอเมริกา,4.0,17748.9215,627041.0,1009425.3705,34893676.0
2023,12,import,KR,S. KOREA,เกาหลีใต้,100.0,16510.7392,583298.0,112132.9284,3905973.0
2023,12,import,NL,NETHERLANDS,เนเธอร์แลนด์,1.0,893.1624,31554.0,893.1624,31554.0
2023,12,import,DK,DENMARK,เดนมาร์ก,1.0,7.3312,259.0,7.3312,259.0
2023,12,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,13922.1706,485630.0
2023,12,import,IL,ISRAEL,อิสราเอล,0.0,0.0,0.0,515119.6149,17708267.0
2023,12,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,113411.3146,3916959.0
2023,12,import,GB,UNITED KINGDOM,สหราชอาณาจักร,0.0,0.0,0.0,782.1816,28233.0
2024,1,import,CN,CHINA,จีน,3183.0,3470480.1785,121660112.0,3470480.1785,121660112.0
2024,1,import,SG,SINGAPORE,สิงคโปร์,1.0,24674.1329,864969.0,24674.1329,864969.0
2024,1,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,14103.6978,494415.0,14103.6978,494415.0
2024,1,import,US,U.S.A.,สหรัฐอเมริกา,3.0,1273.8585,44656.0,1273.8585,44656.0
2024,1,import,MY,MALAYSIA,มาเลเซีย,1.0,67.4641,2365.0,67.4641,2365.0
2024,2,import,CN,CHINA,จีน,4742.0,4531483.9416,162131964.0,8001964.1201,283792076.0
2024,2,import,MY,MALAYSIA,มาเลเซีย,6.0,20463.8475,732176.0,20531.3116,734541.0
2024,2,import,KR,S. KOREA,เกาหลีใต้,1.0,6799.9944,243297.0,6799.9944,243297.0
2024,2,import,LV,LATVIA,ลัตเวีย,1.0,995.1648,35606.0,995.1648,35606.0
2024,2,import,JP,JAPAN,ญี่ปุ่น,1.0,147.349,5272.0,147.349,5272.0
2024,2,import,US,U.S.A.,สหรัฐอเมริกา,0.0,0.0,0.0,1273.8585,44656.0
2024,2,import,SG,SINGAPORE,สิงคโปร์,0.0,0.0,0.0,24674.1329,864969.0
2024,2,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,14103.6978,494415.0
2024,3,import,CN,CHINA,จีน,7798.0,7862714.3303,284373148.0,15864678.4504,568165224.0
2024,3,import,SG,SINGAPORE,สิงคโปร์,1.0,82719.0031,2991723.0,107393.136,3856692.0
2024,3,import,US,U.S.A.,สหรัฐอเมริกา,4.0,2549.5406,92210.0,3823.3991,136866.0
2024,3,import,NL,NETHERLANDS,เนเธอร์แลนด์,1.0,1316.4931,47614.0,1316.4931,47614.0
2024,3,import,LV,LATVIA,ลัตเวีย,0.0,0.0,0.0,995.1648,35606.0
2024,3,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,6799.9944,243297.0
2024,3,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,14103.6978,494415.0
2024,3,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,147.349,5272.0
2024,3,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,20531.3116,734541.0
2024,4,import,CN,CHINA,จีน,6296.0,7583610.4691,274855069.0,23448288.9195,843020293.0
2024,4,import,TH,THAILAND,ไทย,462.0,614211.4543,22261050.0,614211.4543,22261050.0
2024,4,import,US,U.S.A.,สหรัฐอเมริกา,2.0,1411.5989,51161.0,5234.998,188027.0
2024,4,import,LV,LATVIA,ลัตเวีย,0.0,0.0,0.0,995.1648,35606.0
2024,4,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,6799.9944,243297.0
2024,4,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,20531.3116,734541.0
2024,4,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,14103.6978,494415.0
2024,4,import,NL,NETHERLANDS,เนเธอร์แลนด์,0.0,0.0,0.0,1316.4931,47614.0
2024,4,import,SG,SINGAPORE,สิงคโปร์,0.0,0.0,0.0,107393.136,3856692.0
2024,4,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,147.349,5272.0
2024,5,import,CN,CHINA,จีน,9303.0,8058140.9321,298517860.0,31506429.8516,1141538153.0
2024,5,import,DE,GERMANY,เยอรมนี,1.0,14328.4609,530805.0,14328.4609,530805.0
2024,5,import,US,U.S.A.,สหรัฐอเมริกา,3.0,1302.8573,48265.0,6537.8553,236292.0
2024,5,import,TH,THAILAND,ไทย,0.0,0.0,0.0,614211.4543,22261050.0
2024,5,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,6799.9944,243297.0
2024,5,import,LV,LATVIA,ลัตเวีย,0.0,0.0,0.0,995.1648,35606.0
2024,5,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,14103.6978,494415.0
2024,5,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,147.349,5272.0
2024,5,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,20531.3116,734541.0
2024,5,import,SG,SINGAPORE,สิงคโปร์,0.0,0.0,0.0,107393.136,3856692.0
2024,6,import,CN,CHINA,จีน,4697.0,6865298.4135,250063689.0,38371728.2651,1391601842.0
2024,6,import,KR,S. KOREA,เกาหลีใต้,60.0,13554.8521,493726.0,20354.8465,737023.0
2024,6,import,AT,AUSTRIA,ออสเตรีย,1.0,5450.949,198547.0,5450.949,198547.0
2024,6,import,US,U.S.A.,สหรัฐอเมริกา,11.0,1467.7564,53462.0,8005.6117,289754.0
2024,6,import,NL,NETHERLANDS,เนเธอร์แลนด์,1.0,888.3081,32356.0,2204.8012,79970.0
2024,6,import,HK,HONG KONG,ฮ่องกง,3.0,758.6144,27632.0,758.6144,27632.0
