_ปีงบ,_หมวด,รหัสโครงการ,ชื่อโครงการ,ชื่อประเภทโครงการ,ชื่อหน่วยงาน,ชื่อหน่วยงานย่อย,กลุ่มวิธีจัดซื้อฯ,วันที่ประกาศ,งบประมาณ(บาท),ราคากลาง(บาท),ราคาตกลงซื้อ/จ้าง,จังหวัด,เขต/อำเภอ,สถานะโครงการ,เลขนิติบุคคล,ชื่อผู้ชนะ,เลขนิติบุคคล_ใช้ได้,_ผู้ชนะ_ปรับชื่อ,งบสัญญา(บาท),สถานะสัญญา,_คำที่พบ,_ไฟล์
2568,โดรน,68079386263,ซื้อโดรนถ่ายรูป จำนวน 1 เครื่อง โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนตำบลท่าโพธิ์,องค์การบริหารส่วนตำบลท่าโพธิ์,เฉพาะเจาะจง,-,120000.0,120000.0,120000.0,พิษณุโลก,เมืองพิษณุโลก,ระหว่างดำเนินการ,0653556000681,ห้างหุ้นส่วนจำกัด เทคโน เซอร์เวย์ (2012),True,เทคโน เซอร์เวย์ (2012),120000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68069245058,จ้างเหมาบริการฉีดพ่นสารชีวภัณฑ์ พ.ด.14 ด้วยอากาศยานไร้คนขับ (โดรน) โครงการบริหารจัดการโรคใบร่วงชนิดใหม่ในยางพารา (ใบจุดกลม) ในพื้นที่จังหวัดยะลา โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,การยางแห่งประเทศไทย,การยางแห่งประเทศไทยจังหวัดยะลา,เฉพาะเจาะจง,-,120000.0,120000.0,120000.0,ยะลา,เมืองยะลา,ระหว่างดำเนินการ,395010018xxxx,นายอิสมาแอล  ลาเต๊ะ,True,นายอิสมาแอล ลาเต๊ะ,120000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,67109093780,ซื้ออากาศยานไร้คนขับแบบหลายใบพัดและอื่นๆ ตามรายละเอียดคุณลักษณะเฉพาะ รวม 2 รายการ สำหรับงาน จัดหาและติดตั้งเครื่องมือตรวจวัดพฤติกรรมเขื่อนพร้อมระบบรับส่งข้อมูลอัตโนมัติ เขื่อนกิ่วลม ตำบลบ้านแลง อำเภอเมืองลำปาง จังหวัดลำปาง โดยวิธีเฉพาะเจาะจง,ซื้อ,กรมชลประทาน,สำนักชลประทานที่ 2 กรมชลประทาน ลำปาง,เฉพาะเจาะจง,-,119300.0,119300.0,119300.0,ลำปาง,เมืองลำปาง,ระหว่างดำเนินการ,0992001825899,วีเอส คอมพิวเตอร์,True,วีเอส คอมพิวเตอร์,119300,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,67109055090,ซื้อกล้องถ่ายภาพระบบดิจิตอล และอากาศยานไร้คนขับ เพื่อใช้ในการปฏิบัติงานประชาสัมพันธ์ขององค์การบริหารส่วนจังหวัดระยอง โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนจังหวัดระยอง,องค์การบริหารส่วนจังหวัดระยอง,เฉพาะเจาะจง,-,117650.0,117650.0,117650.0,ระยอง,เมืองระยอง,ระหว่างดำเนินการ,0215559005426,บริษัท เวอร์ค โซลูชั่น ๑ จำกัด,True,เวอร์ค โซลูชั่น ๑,117650,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,68059209297,ซื้อDRONEDARONE 400 MG FC TABLET โดยวิธีเฉพาะเจาะจง,ซื้อ,โรงพยาบาลนครพิงค์,กลุ่มงานเภสัชกรรม โรงพยาบาลนครพิงค์,เฉพาะเจาะจง,-,116715.6,116715.6,116715.6,เชียงใหม่,แม่ริม,ระหว่างดำเนินการ,0105523002118,บริษัท ดีเคเอสเอช (ประเทศไทย) จำกัด,True,ดีเคเอสเอช (ประเทศไทย),116715.6,ระหว่างดำเนินการ,drone,2568-egp-contract-2.csv
2568,โดรน,68089398825,ซื้อแบตเตอรี่ทดแทนและอุปกรณ์เสริมสำหรับอากาศยานไร้คนขับ (โดรน) จำนวน 3 ชุด โดยวิธีเฉพาะเจาะจง,ซื้อ,กรุงเทพมหานคร,สำนักป้องกันและบรรเทาสาธารณภัย,เฉพาะเจาะจง,-,115200.0,115200.0,115200.0,กรุงเทพมหานคร,ราชเทวี,ระหว่างดำเนินการ,0125545007031,บริษัท ซิสทรอนิกส์ จำกัด,True,ซิสทรอนิกส์,115200,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68069139663,ซื้อครุภัณฑ์โฆษณาและเผยแพร่ โดรน ของกองช่าง จำนวน ๑ ชุด โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนตำบลศรีดงเย็น,องค์การบริหารส่วนตำบลศรีดงเย็น,เฉพาะเจาะจง,-,112350.0,112350.0,112350.0,เชียงใหม่,ไชยปราการ,ระหว่างดำเนินการ,310170127xxxx,ฟลาย อิท นาว,True,ฟลาย อิท นาว,112350,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68109170367,เช่าบริการระบบ Cloud Storage ตามโครงการพัฒนาต้นแบบอากาศยานไร้คนขับสำหรับระบบกลไกการยิงตาข่าย จำนวน 2 รายการ โดยวิธีเฉพาะเจาะจง,เช่า,โรงเรียนนายร้อยตำรวจ,คณะนิติวิทยาศาสตร์ โรงเรียนนายร้อยตำรวจ,เฉพาะเจาะจง,-,111000.0,111000.0,111000.0,นครปฐม,สามพราน,ระหว่างดำเนินการ,325120069xxxx,ร้าน เอส.เอส.คอมพิวเตอร์ แอนด์พริ้นติ้ง,True,ร้าน เอส.เอส.คอมพิวเตอร์ แอนด์พริ้นติ้ง,111000,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,68049229438,ซื้อครุภัณฑ์โฆษณาและเผยแพร่ โดรนถ่ายภาพพร้อมอุปกรณ์ และกล้องบันทึกภาพเคลื่อนไหวพร้อมอุปกรณ์ จำนวน  ๒ รายการ โดยวิธีเฉพาะเจาะจง,ซื้อ,เทศบาลเมืองลัดหลวง,เทศบาลเมืองลัดหลวง,เฉพาะเจาะจง,-,107900.0,107900.0,107900.0,สมุทรปราการ,พระประแดง,ระหว่างดำเนินการ,0105539071467,บริษัท ออฟฟิศ แคร์ คอร์ปอเรชั่น  จำกัด,True,ออฟฟิศ แคร์ คอร์ปอเรชั่น,107900,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68089258084,ซื้อวัสดุใช้ในโครงการ พัฒนาทักษะและสมรรถนะวิชาชีพกำลังคน (Up-Skill/Re-Skill) หลักสูตรการควบคุมและบำรุงรักษาอากาศยานไร้คนขับ (Control and Maintenance of Drones) โดยวิธีเฉพาะเจาะจง,ซื้อ,วิทยาลัยเทคนิคสุพรรณบุรี,วิทยาลัยเทคนิคสุพรรณบุรี,เฉพาะเจาะจง,-,117200.0,117200.0,107200.0,สุพรรณบุรี,เมืองสุพรรณบุรี,ระหว่างดำเนินการ,116040128xxxx,พี เอ็ม อาร์ พาณิชย์รุ่งเรือง,True,พี เอ็ม อาร์ พาณิชย์รุ่งเรือง,107200,ระหว่างดำเนินการ,drone,2568-egp-contract-2.csv
2568,โดรน,68069365017,เช่าอากาศยานไร้คนขับ(Drone) อุปกรณ์ควบคุมและ Sofware ๘ ควบคุมการบิน พร้อมอุปกรณ์  ๒ ชุด จำนวน ๗ วัน โดยวิธีเฉพาะเจาะจง,เช่า,องค์การบริหารส่วนตำบลปลวกแดง,องค์การบริหารส่วนตำบลปลวกแดง,เฉพาะเจาะจง,-,106400.0,106400.0,106400.0,ระยอง,ปลวกแดง,ระหว่างดำเนินการ,0503547003241,ห้างหุ้นส่วนจำกัด นอร์ทแมพ,True,นอร์ทแมพ,106400,ระหว่างดำเนินการ,drone,2568-egp-contract-2.csv
2568,โดรน,68039159765,ซื้ออุปกรณ์ถ่ายภาพและโดรน โดยวิธีเฉพาะเจาะจง,ซื้อ,โรงเรียนอนุบาลวัดพิชัยสงคราม,อนุบาลวัดพิชัยสงคราม,เฉพาะเจาะจง,-,105740.0,105740.0,105740.0,สมุทรปราการ,เมืองสมุทรปราการ,ระหว่างดำเนินการ,352110019xxxx,ร้านแจ้งเกิดมินิสโตร์,True,ร้านแจ้งเกิดมินิสโตร์,105740,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68099598260,ซื้อแบตเตอรี่อากาศยานไร้คนขับ (UAV) จำนวน ๑ รายการ โดยวิธีเฉพาะเจาะจง,ซื้อ,กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช,กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช,เฉพาะเจาะจง,-,104860.0,104860.0,104860.0,กรุงเทพมหานคร,จตุจักร,ระหว่างดำเนินการ,0105551044733,บริษัท แอร์โรว์ ไอที ซิสเต็มส์ จำกัด,True,แอร์โรว์ ไอที ซิสเต็มส์,104860,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,68059492639,จ้างเหมางานบุคคลภายนอกเพื่อช่วยเจ้าหน้าที่ปฏิบัติงานโครงการบินถ่ายภาพทางอากาศความละเอียดสูงด้วยอากาศยานไร้คนขับ (Drone) เพื่อสำรวจพื้นที่เพาะเลี้ยงสัตว์น้ำ เกษตรกรรม และพื้นที่ชุมชนเมืองในพื้นที่ป่าชายเลน ท้องที่จังหวัดประจวบคีรีขันธ์ โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,กรมทรัพยากรทางทะเลและชายฝั่ง,กองอนุรักษ์ทรัพยากรป่าชายเลน,เฉพาะเจาะจง,-,104000.0,104000.0,104000.0,กรุงเทพมหานคร,หลักสี่,ระหว่างดำเนินการ,324010030xxxx,นายวิทยา พงษ์วารินทร์,True,นายวิทยา พงษ์วารินทร์,104000,ระหว่างดำเนินการ,drone,2568-egp-contract-2.csv
2568,โดรน,68099069708,ซื้ออากาศยานไร้คนขับพร้อมอุปกรณ์สำหรับถ่ายภาพมุมสูง (Drone) พร้อมอุปกรณ์ จำนวน ๑ ชุด และกล้องถ่ายภาพวีดีโอแบบกล้องกิมบอล พร้อมอุปกรณ์ จำนวน ๑ ชุด โดยวิธีเฉพาะเจาะจง,ซื้อ,เทศบาลเมืองทับกวาง,เทศบาลเมืองทับกวาง,เฉพาะเจาะจง,-,104000.0,104000.0,104000.0,สระบุรี,แก่งคอย,ระหว่างดำเนินการ,119990064xxxx,ร้านค้าประชากร,True,ร้านค้าประชากร,104000,ระหว่างดำเนินการ,drone,2568-egp-contract-2.csv
2568,โดรน,68059377134,ซื้อชุดอากาศยานไร้คนขับ พร้อมอุปกรณ์บันทึกภาพ จำนวน 2 ชุด โดยวิธีเฉพาะเจาะจง,ซื้อ,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง,เฉพาะเจาะจง,-,102300.0,102300.0,102300.0,กรุงเทพมหานคร,ลาดกระบัง,ระหว่างดำเนินการ,0105556001374,บริษัท หนึ่งสาม สโตร์  จำกัด,True,หนึ่งสาม สโตร์,102300,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,68099462967,ซื้อวัสดุสำหรับใช้งานกับอากาศยานไร้คนขับและการสำรวจระยะไกล จำนวน ๓๑ รายการ ประจำปีงบประมาณ พ.ศ. ๒๕๖๘  โดยวิธีเฉพาะเจาะจง,ซื้อ,สำนักงานปลัดกระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,ศูนย์เทคโนโลยีดิจิทัลและอากาศยาน,เฉพาะเจาะจง,-,102010.59,102010.59,102010.59,กรุงเทพมหานคร,ตรอน,ระหว่างดำเนินการ,0125560022712,บริษัท พีทวินพลัส จำกัด,True,พีทวินพลัส,102010.59,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,68099264009,ซื้อวัสดุโครงการออกแบบและสร้างโดรนตรวจการณ์ แผนกเมคคาทรอนิกส์ โดยวิธีเฉพาะเจาะจง,ซื้อ,วิทยาลัยเทคนิคระยอง,วิทยาลัยเทคนิคระยอง,เฉพาะเจาะจง,-,100000.0,100000.0,100000.0,ระยอง,เมืองระยอง,ระหว่างดำเนินการ,0105564071556,บริษัท สมาร์ท แรบบิท เทคโนโลยี จำกัด,True,สมาร์ท แรบบิท เทคโนโลยี,100000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,67119351346,จ้างเช่าโดรนพร้อมสาธิตวิธีการใช้งาน จำนวน 1 งาน สนับสนุนงานโครงการผลิตบัณฑิตพันธุ์ใหม่ (เกษตรอัจฉริยะ)รุ่นที่ 2 โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,มหาวิทยาลัยอุบลราชธานี,คณะเกษตรศาสตร์ มหาวิทยาลัยอุบลราชธานี,เฉพาะเจาะจง,-,100000.0,100000.0,100000.0,อุบลราชธานี,วารินชำราบ,ระหว่างดำเนินการ,310090321xxxx,โดรนชุมชนเกษตรกรยุคใหม่ให้โดรนทำงานแทน โค้ชแสนดี เกษตรอัจฉริยะ,True,โดรนชุมชนเกษตรกรยุคใหม่ให้โดรนทำงานแทน โค้ชแสนดี เกษตรอัจฉริยะ,100000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68089301635,ซื้อแบตเตอรี่สำหรับเครื่องถ่ายภาพทางอากาศ(โดรน Drone) และอื่นๆ จำนวน 40 รายการ ใบเบิกเลขที่ สชป.5/442/2568 สำหรับงานค่าศึกษษ สำรวจ ออกแบบ งานจัดการความปลอดภัยเขื่อน  โดยวิธีเฉพาะเจาะจง,ซื้อ,กรมชลประทาน,สำนักชลประทานที่ 5 กรมชลประทาน อุดรธานี,เฉพาะเจาะจง,-,100000.0,100000.0,100000.0,อุดรธานี,เมืองอุดรธานี,สิ้นสุดสัญญา,0413568000241,ห้างหุ้นส่วนจำกัด รุ่งวิทยะภรณ์,True,รุ่งวิทยะภรณ์,100000,สิ้นสุดสัญญา,โดรน,2568-egp-contract-2.csv
2568,โดรน,68019606783,ซื้อโดรนถ่ายภาพ (งานบริหารงานทั่วไป) โดยวิธีเฉพาะเจาะจง,ซื้อ,มหาวิทยาลัยนครพนม,มหาวิทยาลัยนครพนม,เฉพาะเจาะจง,-,100000.0,99870.0,99870.0,นครพนม,เมืองนครพนม,ระหว่างดำเนินการ,0485533000077,บริษัท เดอะลีดเดอร์ ไฮเทค จำกัด,True,เดอะลีดเดอร์ ไฮเทค,99870,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68029413681,ซื้อครุภัณฑ์โฆษณาและเผยแพร่(โดรน)  โดยวิธีเฉพาะเจาะจง,ซื้อ,เทศบาลนครเจ้าพระยาสุรศักดิ์,เทศบาลนครเจ้าพระยาสุรศักดิ์,เฉพาะเจาะจง,-,100000.0,100000.0,99800.0,ชลบุรี,ศรีราชา,ระหว่างดำเนินการ,0205538005729,บริษัท สยามไมโครซอฟท์เทค จำกัด,True,สยามไมโครซอฟท์เทค,99800,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,67129193843,ซื้ออากาศยานไร้คนขับสำหรับถ่ายภาพทางอากาศ (Drone) โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนตำบลเขาสวนกวาง,องค์การบริหารส่วนตำบลเขาสวนกวาง,เฉพาะเจาะจง,-,99000.0,99000.0,99000.0,ขอนแก่น,เขาสวนกวาง,ระหว่างดำเนินการ,0405554001480,บริษัท ดิจิตอลฟิวชั่น จำกัด,True,ดิจิตอลฟิวชั่น,99000,ระหว่างดำเนินการ,drone,2568-egp-contract-2.csv
2568,โดรน,68069069078,ซื้อครุภัณฑ์โฆษณาและเผยแพร่ (อากาศยานไร้คนขับ โดรน) โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนตำบลบุญนาคพัฒนา,องค์การบริหารส่วนตำบลบุญนาคพัฒนา,เฉพาะเจาะจง,-,100000.0,100000.0,98900.0,ลำปาง,เมืองลำปาง,ระหว่างดำเนินการ,0523546000051,ห้างหุ้นส่วนจำกัด ทีซี พรีเมียม คอมพิวเตอร์,True,ทีซี พรีเมียม คอมพิวเตอร์,98900,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,67119415464,ซื้อครุภัณฑ์โฆษณาและเผยแพร่ อากาศยานไร้คนขับ ( โดรน ) สำนักปลัด ประจำปีงบประมาณ พ.ศ. ๒๕๖๘ โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนตำบลท่าตลาด,องค์การบริหารส่วนตำบลท่าตลาด,เฉพาะเจาะจง,-,98012.0,98012.0,98012.0,นครปฐม,สามพราน,ระหว่างดำเนินการ,0733560000037,ห้างหุ้นส่วนจำกัด สิตเลกาซี่-เทค,True,สิตเลกาซี่-เทค,98012,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68099450847,ซื้ออากาศยานไร้คนขับ (Drone)   โดยวิธีเฉพาะเจาะจง,ซื้อ,มหาวิทยาลัยราชภัฏอุตรดิตถ์,สำนักวิทยบริการและเทคโนโลยีสารสนเทศ,เฉพาะเจาะจง,-,97500.0,97500.0,97500.0,อุตรดิตถ์,เมืองอุตรดิตถ์,สิ้นสุดสัญญา,364990010xxxx,ร้านป๋อมคอมพิวเตอร์,True,ร้านป๋อมคอมพิวเตอร์,97500,สิ้นสุดสัญญา,drone,2568-egp-contract-2.csv
2568,โดรน,68069504730,จ้างเหมาบุคคลภายนอกสำรวจการครอบครองและทำประโยชน์ด้วยอากาศยานไร้คนขับเพื่อประกอบ         การพิสูจน์สิทธิในที่ดินในเขตป่าชายเลน ท้องที่จังหวัดระยอง   โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,กรมทรัพยากรทางทะเลและชายฝั่ง,กองอนุรักษ์ทรัพยากรป่าชายเลน,เฉพาะเจาะจง,-,96000.0,96000.0,96000.0,กรุงเทพมหานคร,หลักสี่,ระหว่างดำเนินการ,141990036xxxx,นางสาวกรองกาญจน์  กำไรทอง,True,นางสาวกรองกาญจน์ กำไรทอง,96000,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,68089343317,จ้างทำผังสำรวจบริเวณจากโดรน (UAV) โรงพยาบาลปราณบุรี โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,โรงพยาบาลปราณบุรี,โรงพยาบาลปราณบุรี,เฉพาะเจาะจง,-,95000.0,95000.0,95000.0,ประจวบคีรีขันธ์,ปราณบุรี,ระหว่างดำเนินการ,155050010xxxx,นายศิวา  นาคอ้าย,True,นายศิวา นาคอ้าย,95000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,67109010159,จ้างวิเคราะห์ข้อมูลภาพถ่ายทางอากาศจากอากาศยานไร้คนขับ เปรียบเทียบกับความผิดปกติของสุขภาพข้าว โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,กรมการข้าว,สำนักวิจัยและพัฒนาข้าว กรมการข้าว กรุงเทพฯ,เฉพาะเจาะจง,-,95000.0,95000.0,95000.0,กรุงเทพมหานคร,จตุจักร,ระหว่างดำเนินการ,162990034xxxx,นางสาวศศิธร ฉัตรสุดารัตน์,True,นางสาวศศิธร ฉัตรสุดารัตน์,95000,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,67109308943,จ้างเหมาสำรวจพื้นที่และจัดทำผังบริเวณโดยอากาศยานไร้คนขับ โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,โรงพยาบาลปทุมธานี,โรงพยาบาลปทุมธานี,เฉพาะเจาะจง,-,95000.0,95000.0,95000.0,ปทุมธานี,เมืองปทุมธานี,ระหว่างดำเนินการ,0135566034674,บริษัท ธารเหนือลม จำกัด,True,ธารเหนือลม,95000,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,67129222169,ซื้ออากาศยานไร้คนขับ จำนวน 2 ชุด  โดยวิธีเฉพาะเจาะจง,ซื้อ,สำนักงานตำรวจแห่งชาติ,กองบังคับการถวายความปลอดภัยและปฏิบัติการพิเศษ กองบัญชาการตำรวจสอบสวนกลาง,เฉพาะเจาะจง,-,92814.0,92814.0,92814.0,กรุงเทพมหานคร,ลาดพร้าว,ระหว่างดำเนินการ,0115566028607,บริษัท ฟิวเจอร์ เทคโนโลยี จำกัด,True,ฟิวเจอร์ เทคโนโลยี,92814,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,67119243102,ซื้อโดรนตรวจสภาพจราจรพร้อมอุปกรณ์ ประจำ ส.ทล.1 กก.6 บก.ทล. (นครราชสีมา) จำนวน 2 เครื่อง โดยวิธีเฉพาะเจาะจง,ซื้อ,กรมทางหลวง,แขวงทางหลวงนครราชสีมาที่ 2,เฉพาะเจาะจง,-,92000.0,92000.0,92000.0,นครราชสีมา,เมืองนครราชสีมา,ระหว่างดำเนินการ,0105556001374,บริษัท หนึ่งสาม สโตร์  จำกัด,True,หนึ่งสาม สโตร์,92000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68049324766,จ้างเช่าอากาศยานไร้คนขับ(Drone) และอุปกรณ์ควบคุม และSoftware 8 ควบคุมการบิน พร้อมอุปกรณ์ จำนวน 2 ชุด 6 วัน โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,องค์การบริหารส่วนตำบลแจนแวน,องค์การบริหารส่วนตำบลแจนแวน,เฉพาะเจาะจง,-,91200.0,91200.0,91200.0,สุรินทร์,ศรีณรงค์,ระหว่างดำเนินการ,0503547003241,ห้างหุ้นส่วนจำกัด นอร์ทแมพ,True,นอร์ทแมพ,91200,ระหว่างดำเนินการ,drone,2568-egp-contract-2.csv
2568,โดรน,68099143702,ซื้อครุภัณฑ์โฆษณาและเผยแพร่-อากาศยานควบคุมทางไกล(Drone) โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนตำบลเกาะเทโพ,องค์การบริหารส่วนตำบลเกาะเทโพ,เฉพาะเจาะจง,-,94000.0,94000.0,90500.0,อุทัยธานี,เมืองอุทัยธานี,ระหว่างดำเนินการ,0107537001404,บริษัท บิ๊ก คาเมร่า คอร์ปอเรชั่น จำกัด(มหาชน),True,บิ๊ก คาเมร่า คอร์ปอเรชั่น,90500,ระหว่างดำเนินการ,drone,2568-egp-contract-2.csv
2568,โดรน,68089551031,จ้างจัดหาสถานที่และอุปกรณ์ในการจัดการฝึกอบรมเชิงปฏิบัติการ เรื่อง การฝึกทบทวนการใช้งานโดรนตรวจการณ์ของ ศรชล. โดยวิธีเฉพาะเจาะจง,จ้างทำของ/จ้างเหมาบริการ,ศูนย์อำนวยการรักษาผลประโยชน์ของชาติทางทะเล,ศูนย์อำนวยการรักษาผลประโยชน์ของชาติทางทะเล,เฉพาะเจาะจง,-,90000.0,90000.0,90000.0,กรุงเทพมหานคร,บางกอกน้อย,ระหว่างดำเนินการ,372030040xxxx,สำนักงานบริการจัดหาที่พัก เคอาร์ (B),True,สำนักงานบริการจัดหาที่พัก เคอาร์ (b),90000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,68019592935,ซื้อครุภัณฑ์โฆษณาและเผยแพร่ (โดรน) อากาศยานไร้คนขับ จำนวน ๑ เครื่อง โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนตำบลน้ำซึม,องค์การบริหารส่วนตำบลน้ำซึม,เฉพาะเจาะจง,-,90000.0,90000.0,90000.0,อุทัยธานี,เมืองอุทัยธานี,ระหว่างดำเนินการ,360100008xxxx,ร้านเบสท์พรหมมา,True,ร้านเบสท์พรหมมา,90000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-2.csv
2568,โดรน,67109258126,เช่าเช่าพื้นที่ประมวลผลภาพถ่ายอากาศยานไร้คนขับเอามาประกอบกับการวิเคราะห์เชิงพื้นที่ โดยวิธีเฉพาะเจาะจง,เช่า,เทศบาลเมืองแม่เหียะ,เทศบาลเมืองแม่เหียะ,เฉพาะเจาะจง,-,89880.0,89880.0,89880.0,เชียงใหม่,เมืองเชียงใหม่,ระหว่างดำเนินการ,0105555169387,บริษัท จิตใจ จำกัด,True,จิตใจ,89880,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,68089462109,ซื้อวัสดุสำรวจ (แบตเตอรี่สำรองสำหรับระบบอากาศยานไร้คนขับแบบหลายใบพัด) จำนวน ๒ รายการ โดยวิธีเฉพาะเจาะจง,ซื้อ,กรมทรัพยากรน้ำ,สำนักงานทรัพยากรน้ำที่ 6,เฉพาะเจาะจง,-,88000.0,88000.0,88000.0,ปราจีนบุรี,เมืองปราจีนบุรี,ระหว่างดำเนินการ,0105558147031,บริษัท ซีเอชซี นาฟเทค (ประเทศไทย) จำกัด,True,ซีเอชซี นาฟเทค (ประเทศไทย),88000,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-2.csv
2568,โดรน,68089353243,ซื้อครุภัณฑ์โฆษณาและเผยแพร่ รายการ เครื่องอากาศยานไร้คนขับ (Drone) พร้อมอุปกรณ์ประกอบ จำนวน 1 ชุด ของกองคลัง องค์การบริหารส่วนตำบลเชียงดาว ประจำปีงบประมาณ 2568 โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนตำบลเชียงดาว,องค์การบริหารส่วนตำบลเชียงดาว,เฉพาะเจาะจง,-,82705.0,82705.0,82705.0,เชียงใหม่,เชียงดาว,ระหว่างดำเนินการ,0505562002553,บริษัท ซีเอ็มฟลายอิ้ง จำกัด,True,ซีเอ็มฟลายอิ้ง,82705,ระหว่างดำเนินการ,drone,2568-egp-contract-3.csv
2568,โดรน,67099385339,ซื้อครุภัณฑ์สำหรับอาคารระบบอากาศยานไร้คนขับ จำนวน ๕ รายการ (หนังสือแจ้งความต้องการที่ ๗๖๕/๖๗) โดยวิธีเฉพาะเจาะจง,ซื้อ,กองทัพอากาศ,กรมพลาธิการทหารอากาศ กรุงเทพฯ,เฉพาะเจาะจง,-,113900.0,113900.0,82350.0,กรุงเทพมหานคร,ดอนเมือง,ระหว่างดำเนินการ,0125561009493,บริษัท ทิม ซับพลิเม้นท์ จำกัด,True,ทิม ซับพลิเม้นท์,82350,ระหว่างดำเนินการ,อากาศยานไร้คนขับ,2568-egp-contract-3.csv
2568,โดรน,67119523145,ซื้ออากาศยานไร้คนขับ (โดรน) และอุปกรณ์ส่งสัญญาณภาพและเสียงไร้สาย โดยวิธีเฉพาะเจาะจง,ซื้อ,องค์การบริหารส่วนจังหวัดสตูล,องค์การบริหารส่วนจังหวัดสตูล,เฉพาะเจาะจง,-,81000.0,81000.0,81000.0,สตูล,เมืองสตูล,ระหว่างดำเนินการ,0903535001961,ห้างหุ้นส่วนจำกัด มอร์เกท เซ็นเตอร์,True,มอร์เกท เซ็นเตอร์,81000,ระหว่างดำเนินการ,โดรน,2568-egp-contract-3.csv
