ปี,เดือน,พิกัด8,รหัสสถิติ,หน่วย,คำอธิบาย,ประเทศ,ปริมาณ,มูลค่าบาท,ทิศทาง
2567,10,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,NO,8,12803,export
2567,10,88062900,000,C62,อื่น ๆ,LA,1,598000,export
2567,10,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,2,1434576,export
2567,10,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,KH,2,398960,export
2567,10,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,13,11318700,export
2567,11,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,RU,720,55576422,export
2567,11,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,300,33819324,export
2567,11,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,SG,500,405979,export
2567,11,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,JP,1,2407969,export
2567,11,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,1,26525,export
2567,11,88062900,000,C62,อื่น ๆ,US,1,26525,export
2567,11,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,SG,1,756404,export
2567,11,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,10,5446238,export
2567,11,88069900,000,C62,อื่น ๆ,HK,25,343677,export
2567,12,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,100,11714632,export
2567,12,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,RU,4722,324023274,export
2567,12,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,KR,1,234293,export
2567,12,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,2050,17833288,export
2567,12,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,1,358310,export
2567,12,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,3,3114369,export
2568,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,200,23199356,export
2568,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,RU,2427,201901198,export
2568,1,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,532,1418282,export
2568,1,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,AE,1,40940,export
2568,1,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,2,437146,export
2568,1,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,24,18991062,export
2568,2,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,RU,2718,169015265,export
2568,2,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,KH,408,640504,export
2568,2,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,37,18147625,export
2568,2,88069900,000,C62,อื่น ๆ,CH,1,1105266,export
2568,2,88069900,000,C62,อื่น ๆ,HK,29,271046,export
2568,3,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,RU,1614,2037833432,export
2568,3,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,70,10185251,export
2568,3,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,RU,33,16982275,export
2568,3,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,IR,145,378811,export
2568,3,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,RU,288,15895012,export
2568,3,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,14,2521519,export
2568,3,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,21,14304508,export
2568,4,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,SG,1,159314,export
2568,4,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,106,34210811,export
2568,4,88062900,000,C62,อื่น ๆ,US,9,294546,export
2568,4,88062900,000,C62,อื่น ๆ,SG,12,66944,export
2568,4,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,38,21520244,export
2568,4,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,RU,8,4119623,export
2568,5,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,206,38713973,export
2568,5,88062900,000,C62,อื่น ๆ,AE,6,650540,export
2568,5,88062900,000,C62,อื่น ๆ,HK,1,25000,export
2568,5,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,SG,1,779193,export
2568,5,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,RU,383,55247671,export
2568,5,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,35,15253437,export
2568,5,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,59,2957176,export
2568,5,88069900,000,C62,อื่น ๆ,JP,125,25813,export
2568,5,88069900,000,C62,อื่น ๆ,HK,31,375260,export
2568,5,88069900,000,C62,อื่น ๆ,NG,1,330324,export
2568,6,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,LA,1,34200,export
2568,6,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,SG,1,327600,export
2568,6,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,100,13758654,export
2568,6,88062900,000,C62,อื่น ๆ,SG,6,60342,export
2568,6,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,RU,21646,431664710,export
2568,6,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,SG,1,67483,export
2568,6,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,NL,1,190000,export
2568,6,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,73,35087680,export
2568,6,88069900,000,C62,อื่น ๆ,AT,2,11003880,export
2568,7,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,LA,1,91620,export
2568,7,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,SG,2,200434,export
2568,7,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,110,15720998,export
2568,7,88062900,000,C62,อื่น ๆ,SG,12,226071,export
2568,7,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,SG,1,472539,export
2568,7,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,RU,17334,146461935,export
2568,7,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,48,20542080,export
2568,7,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CA,1,793424,export
2568,7,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,16,2722615,export
2568,7,88069900,000,C62,อื่น ๆ,CH,1,915674,export
2568,8,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,US,3,16452,export
2568,8,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,SG,2,28071,export
2568,8,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,HK,1,3204,export
2568,8,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,278,35447515,export
2568,8,88062900,000,C62,อื่น ๆ,SG,12,14789,export
2568,8,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,RU,6206,464302586,export
2568,8,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,380,21065173,export
2568,8,88069900,000,C62,อื่น ๆ,ID,1,688955,export
2568,8,88069900,000,C62,อื่น ๆ,NG,1,320444,export
2568,9,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,US,10,54562,export
2568,9,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,SG,8,310251,export
2568,9,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,253,32598965,export
2568,9,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,HK,586,1488420,export
2568,9,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,RU,3364,332335306,export
2568,9,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,73,25430877,export
2568,9,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,18,4168601,export
2568,9,88069900,000,C62,อื่น ๆ,GR,1,1000000,export
2568,9,88069900,000,C62,อื่น ๆ,PL,1,407172,export
2568,10,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,US,11,58628,export
2568,10,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,DE,8,616048,export
2568,10,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,488,60082502,export
2568,10,88062900,000,C62,อื่น ๆ,MM,3,426184,export
2568,10,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,RU,3506,233426662,export
2568,10,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,16,2713280,export
2568,10,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,73,31032524,export
2568,11,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,PL,850,5624264,export
2568,11,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,US,12,36723,export
2568,11,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,PL,12,1440123,export
2568,11,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,RU,6357,3972761,export
2568,11,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,HK,30,291917,export
2568,11,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,MT,1,873570,export
2568,11,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,66,32079143,export
2568,11,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,31,95059,export
2568,11,88069900,000,C62,อื่น ๆ,ID,1,227046,export
2568,11,88069900,000,C62,อื่น ๆ,MX,1,504205,export
2568,11,88069900,000,C62,อื่น ๆ,CI,3,47700,export
2568,11,88069900,000,C62,อื่น ๆ,US,1,9692,export
2568,11,88069900,000,C62,อื่น ๆ,AE,8,7703360,export
2568,12,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,PL,800,8321942,export
2568,12,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,RU,8543,241888082,export
2568,12,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,1468,1924669,export
2568,12,88062900,000,C62,อื่น ๆ,SG,16,285513,export
2568,12,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,US,20,1782216,export
2568,12,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,IL,9,150664,export
2568,12,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,111,26633435,export
2568,12,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,LA,1,195742,export
2568,12,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,16,2712827,export
2568,12,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,SG,1,189000,export
2569,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,RU,500,23297025,export
2569,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,LT,38,4367416,export
2569,1,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,2883,3682973,export
2569,1,88062900,000,C62,อื่น ๆ,SG,7,198847,export
2569,1,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,HK,350,3055017,export
2569,1,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,LA,590,36673500,export
2569,1,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,US,3,257945,export
2569,1,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,90,42576090,export
2569,1,88069900,000,C62,อื่น ๆ,CH,2,547446,export
2569,1,88069900,000,C62,อื่น ๆ,AE,12,4584855,export
2569,2,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,JP,550,3500835,export
2569,2,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,US,1,170488,export
2569,2,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,57,28161701,export
2569,2,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,16,2631614,export
2569,3,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,DE,1,1550,export
2569,3,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,KR,1,470800,export
2569,3,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,SG,2,15261838,export
2569,3,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,57,28203568,export
2569,3,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,DE,12,1835543,export
2569,3,88069900,000,C62,อื่น ๆ,SG,1,15466,export
2569,3,88069900,000,C62,อื่น ๆ,LA,52,4512823,export
2569,3,88069900,000,C62,อื่น ๆ,CH,1,280536,export
2569,4,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,SG,104,565799,export
2569,4,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,113,51002394,export
2569,4,88069900,000,C62,อื่น ๆ,CZ,1,504978,export
2569,4,88069900,000,C62,อื่น ๆ,LA,40,2573338,export
2569,5,88062900,000,C62,อื่น ๆ,MY,1,3013616,export
2569,5,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,US,10,882923,export
2569,5,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,58,33540221,export
2569,5,88069900,000,C62,อื่น ๆ,CN,1,4146675,export
2569,5,88069900,000,C62,อื่น ๆ,LA,65,4482963,export
